00003;[47, '00134', 0.01918420797671618]
00003;[48, '00018', 0.018815979401443104]
00003;[49, '00096', 0.018518388213169]
00003;[50, '00102', 0.017932676342756245]
00003;[51, '00064', 0.01779212167875387]
00003;[52, '00074', 0.017588662008883347]
00003;[53, '00156', 0.015965839195553274]
00003;[54, '00013', 0.015276300648975755]
00003;[55, '00109', 0.015265094234637625]
00003;[56, '00021', 0.015121805694988314]
00003;[57, '00139', 0.01499781647810067]
00003;[58, '00092', 0.01490475133365731]
00003;[59, '00015', 0.014534808292676915]
00003;[60, '00130', 0.0145186039183814]
00003;[61, '00003', 0.014267887657042296]
00003;[62, '00033', 0.01417532322651889]
00003;[63, '00027', 0.013897816997074422]
00003;[64, '00005', 0.013765651789849696]
00003;[65, '00050', 0.013460923538003267]
00003;[66, '00108', 0.013065095264713385]
00003;[67, '00110', 0.013043676641027867]
00003;[68, '00155', 0.012894904946140128]
00003;[69, '00084', 0.012889835915783715]
00003;[70, '00043', 0.01283774380319761]
00003;[71, '00059', 0.0127659950525267]
00003;[72, '00072', 0.012336007083027041]
00003;[73, '00118', 0.012031821656432132]
00003;[74, '00082', 0.01181265253710792]
00003;[75, '00011', 0.011760567973387634]
00003;[76, '00125', 0.011725759305591348]
00003;[77, '00146', 0.011610006815969723]
00003;[78, '00012', 0.011578619707912154]
00003;[79, '00166', 0.011475091942494235]
00003;[80, '00098', 0.011393294352108231]
00003;[81, '00090', 0.011329672973760512]
00003;[82, '00083', 0.011293489474731976]
00003;[83, '00105', 0.011277880409668942]
00003;[84, '00040', 0.011035333070032703]
00003;[85, '00148', 0.01064296549264641]
00003;[86, '00069', 0.010616546069945172]
00003;[87, '00088', 0.010544724985144905]
00003;[88, '00123', 0.010486268559734321]
00003;[89, '00001', 0.010429356575422622]
00003;[90, '00034', 0.010424274213545545]
00003;[91, '00143', 0.01030584324190439]
00003;[92, '00115', 0.010281837193157223]
00003;[93, '00047', 0.010167151309402017]
00004;[1, '00023', 0.1099983760981145]
00004;[2, '00139', 0.09678899448890381]
00004;[3, '00052', 0.09181615311123137]
00004;[4, '00045', 0.08952216402103579]
00004;[5, '00135', 0.08921863929438915]
00004;[6, '00126', 0.08341878221638839]
00004;[7, '00007', 0.07877518292666319]
00004;[8, '00014', 0.0784917003073268]
00004;[9, '00151', 0.07556377235250823]
00004;[10, '00008', 0.07481318274907633]
00004;[11, '00143', 0.06689396737713653]
00004;[12, '00114', 0.061729280076450704]
00004;[13, '00066', 0.04984095905971285]
00004;[14, '00018', 0.04741066344447872]
00004;[15, '00080', 0.038638341076687156]
00004;[16, '00137', 0.03778057271320003]
00004;[17, '00015', 0.03669239196938896]
00004;[18, '00159', 0.03648105257427542]
00004;[19, '00025', 0.03538408055602396]
00004;[20, '00110', 0.0335078394867986]
00004;[21, '00017', 0.032153554348953874]
00004;[22, '00031', 0.03171069290207259]
00004;[23, '00077', 0.03143532856600617]
00004;[24, '00133', 0.031396682864569134]
00004;[25, '00099', 0.030724323489657944]
00004;[26, '00103', 0.029616571647913835]
00004;[27, '00118', 0.027058067223022793]
00004;[28, '00001', 0.02670556271418885]
00004;[29, '00006', 0.024880564785148152]
00004;[30, '00056', 0.02444865650063422]
00004;[31, '00011', 0.023855791906664994]
00004;[32, '00148', 0.023045605292230414]
00004;[33, '00037', 0.02291143910749296]
00004;[34, '00160', 0.022391126583883245]
00005;[1, '00166', 0.15200900699919412]
00005;[2, '00041', 0.14171941074091532]
00005;[3, '00133', 0.14118144656535464]
00005;[4, '00151', 0.1265211483494946]
00005;[5, '00047', 0.12346433010877154]
00005;[6, '00042', 0.06307517011714024]
00005;[7, '00032', 0.048737149081675646]
00005;[8, '00020', 0.04555439938489346]
00005;[9, '00016', 0.04029851476839568]
00005;[10, '00110', 0.03822480789358824]
00005;[11, '00105', 0.03575882460248632]
00005;[12, '00097', 0.03558097287679054]
00005;[13, '00150', 0.03471290045671567]
00005;[14, '00076', 0.03268154978804669]
00005;[15, '00091', 0.03236835771176117]
00005;[16, '00059', 0.03046020464325129]
00005;[17, '00144', 0.030243186580718343]
00005;[18, '00084', 0.02976561788709754]
00005;[19, '00024', 0.02964286203693814]
00005;[20, '00135', 0.02959359928906414]
00005;[21, '00125', 0.028486182912783233]
00005;[22, '00140', 0.027910446431861233]
00005;[23, '00163', 0.027020970699900435]
00005;[24, '00046', 0.024447493095476502]
00005;[25, '00149', 0.02099392774440013]
00005;[26, '00117', 0.020218853429553724]
00005;[27, '00014', 0.01927126506999261]
00006;[1, '00067', 0.14985772837902805]
00006;[2, '00027', 0.10418629953916968]
00006;[3, '00047', 0.08418793998791771]
00006;[4, '00052', 0.080807952277629]
00006;[5, '00109', 0.07766821606613022]
00006;[6, '00031', 0.07418666697832126]
00006;[7, '00166', 0.07170020442201315]
00006;[8, '00008', 0.0690306316356803]
00006;[9, '00011', 0.06677670793051774]
00006;[10, '00017', 0.06361677478381503]
00006;[11, '00096', 0.06308258319595182]
00006;[12, '00154', 0.058626378714982566]
00006;[13, '00152', 0.057191771060005066]
00006;[14, '00077', 0.05551792304694786]
00006;[15, '00025', 0.05384419965830724]
00006;[16, '00007', 0.0519209428075479]
00006;[17, '00119', 0.05187408118086225]
00006;[18, '00041', 0.05029478349124168]
00006;[19, '00100', 0.05023491464850427]
00006;[20, '00151', 0.04964830536465253]
00006;[21, '00146', 0.04861955700980377]
00006;[22, '00018', 0.04680567143954195]
00006;[23, '00085', 0.04676917117088799]
00006;[24, '00080', 0.04610359486687756]
00006;[25, '00043', 0.04441962844065491]
00006;[26, '00053', 0.0441692768186597]
00006;[27, '00153', 0.04371090788776647]
00006;[28, '00061', 0.043102143152285236]
00006;[29, '00161', 0.04216054461886446]
00006;[30, '00024', 0.04114562551496667]
00006;[31, '00110', 0.041044085548791194]
00006;[32, '00137', 0.039373596335434795]
00006;[33, '00115', 0.036661891258327514]
00006;[34, '00060', 0.036298741697863575]
00006;[35, '00102', 0.03603070504134678]
00006;[36, '00103', 0.035187773355214745]
00006;[37, '00122', 0.03505017340222989]
00006;[38, '00114', 0.03496504419236248]
00006;[39, '00134', 0.0349334912124369]
00006;[40, '00157', 0.032418272656923694]
00006;[41, '00111', 0.030078335389254512]
00006;[42, '00116', 0.02997576573494546]
00006;[43, '00028', 0.029542879638824703]
00006;[44, '00066', 0.028231194887649656]
00006;[45, '00023', 0.02746739438007851]
00006;[46, '00106', 0.02745621108346681]
00006;[47, '00159', 0.027154177058060478]
00006;[48, '00139', 0.02647916228850451]
00006;[49, '00090', 0.025747221226493543]
00006;[50, '00049', 0.02429318229618892]
00006;[51, '00055', 0.023361273570485657]
00006;[52, '00163', 0.020780824618861802]
00006;[53, '00107', 0.020231982795022717]
00006;[54, '00101', 0.018024473766018345]
00006;[55, '00165', 0.012632378809703713]
00006;[56, '00010', 0.010280372164649072]
00006;[57, '00042', 0.01023173079673055]
00007;[1, '00166', 0.19654521161437422]
00007;[2, '00151', 0.12042433718359274]
00007;[3, '00053', 0.1075836111816032]
00007;[4, '00167', 0.08135849932461317]
00007;[5, '00161', 0.07845131289048468]
00007;[6, '00150', 0.0719095769281364]
00007;[7, '00055', 0.07185029212489842]
00007;[8, '00133', 0.06963715210382512]
00007;[9, '00160', 0.06913648621983406]
00007;[10, '00041', 0.06772958731503878]
00007;[11, '00047', 0.0660344648786627]
00007;[12, '00147', 0.06314626512366697]
00007;[13, '00106', 0.06302764651037553]
00007;[14, '00144', 0.0620620981208443]
00007;[15, '00023', 0.056369177100630545]
00007;[16, '00122', 0.056190603257655694]
00007;[17, '00054', 0.05534451496173726]
00007;[18, '00028', 0.05442144084812243]
00007;[19, '00026', 0.05395631833963679]
00007;[20, '00001', 0.05208255270499283]
00007;[21, '00155', 0.0504991173306886]
00007;[22, '00138', 0.046316922047831194]
00007;[23, '00011', 0.04256720518601353]
00007;[24, '00077', 0.03976946308205868]
00007;[25, '00019', 0.03920577876219191]
00007;[26, '00137', 0.03896496984976443]
00007;[27, '00030', 0.03855036171256825]
00007;[28, '00107', 0.03651585004532251]
00007;[29, '00073', 0.0363784383428646]
00007;[30, '00101', 0.0354387470955784]
00007;[31, '00022', 0.0351080673995579]
00007;[32, '00145', 0.03333037032695679]
00007;[33, '00140', 0.03300673667490191]
00007;[34, '00141', 0.030722199376719078]
00007;[35, '00024', 0.029348486746955574]
00007;[36, '00070', 0.02668612099345086]
00007;[37, '00002', 0.02422640283513751]
00007;[38, '00068', 0.02296057481249316]
00007;[39, '00154', 0.021757096041091082]
00007;[40, '00119', 0.021668822098304855]
00007;[41, '00052', 0.0202696420127598]
00007;[42, '00080', 0.01823598888633436]
00007;[43, '00051', 0.01734153227819114]
00007;[44, '00164', 0.017313717957098722]
00007;[45, '00136', 0.017012405283308815]
00007;[46, '00010', 0.01655073648602914]
00007;[47, '00042', 0.016472427019227173]
00007;[48, '00063', 0.016089655024747143]
00007;[49, '00049', 0.01605800096769108]
00007;[50, '00085', 0.01600406412222024]
00007;[51, '00124', 0.015517424274090435]
00007;[52, '00065', 0.015449133849777866]
00007;[53, '00113', 0.015039637582223979]
00007;[54, '00004', 0.014914267394410837]
00007;[55, '00062', 0.014678104896335508]
00007;[56, '00134', 0.014639844260452868]
00007;[57, '00018', 0.01421193895383621]
00007;[58, '00102', 0.013698290932475085]
00007;[59, '00096', 0.013288639513002893]
00007;[60, '00064', 0.012300868258706573]
00007;[61, '00074', 0.012160203157589047]
00007;[62, '00033', 0.01159391319887469]
00007;[63, '00139', 0.011454892468497862]
00007;[64, '00109', 0.011069100236887232]
00007;[65, '00156', 0.011038238616517246]
00007;[66, '00013', 0.010561515099564312]
00007;[67, '00021', 0.010454702538929462]
00007;[68, '00003', 0.01041698886708751]
00007;[69, '00092', 0.010304638530155364]
00007;[70, '00015', 0.010048872484234087]
00007;[71, '00130', 0.010037669330556135]
00008;[1, '00166', 0.1998401241516124]
00008;[2, '00100', 0.11369587319418314]
00008;[3, '00057', 0.09279911627639467]
00008;[4, '00026', 0.0913176435654991]
00008;[5, '00035', 0.08665434860879874]
00008;[6, '00008', 0.07602287717871196]
00008;[7, '00032', 0.07547844528527177]
00008;[8, '00158', 0.07388927860852221]
00008;[9, '00012', 0.06241893858573357]
00008;[10, '00080', 0.06089883882122896]
00008;[11, '00070', 0.05866350456510617]
00008;[12, '00162', 0.055867176237290296]
00008;[13, '00066', 0.054858599731072155]
00008;[14, '00072', 0.054256300261772986]
00008;[15, '00039', 0.04984642717926004]
00008;[16, '00015', 0.04499897850319719]
00008;[17, '00159', 0.044739795157899706]
00008;[18, '00160', 0.04390339582291287]
00008;[19, '00025', 0.04339448574582628]
00008;[20, '00067', 0.04249505680725411]
00008;[21, '00087', 0.041942503315790046]
00008;[22, '00133', 0.04115755786686014]
00008;[23, '00110', 0.04109349289664589]
00008;[24, '00017', 0.03943261867901747]
00008;[25, '00118', 0.03893885170571038]
00008;[26, '00031', 0.03888950029238487]
00008;[27, '00099', 0.03767983219490877]
00008;[28, '00103', 0.03632130257505989]
00008;[29, '00001', 0.0327512865199445]
00008;[30, '00011', 0.032112392498930144]
00008;[31, '00135', 0.03180443291653167]
00008;[32, '00006', 0.030513137460439363]
00008;[33, '00007', 0.03017653245833912]
00008;[34, '00037', 0.030096230162291376]
00008;[35, '00056', 0.02998345186168065]
00008;[36, '00148', 0.028262771694017565]
00008;[37, '00151', 0.01667130284627677]
00008;[38, '00119', 0.016652285028467266]
00008;[39, '00054', 0.016534165249687174]
00008;[40, '00028', 0.01619917402190344]
00008;[41, '00167', 0.01597096255914224]
00008;[42, '00033', 0.01558439133033801]
00008;[43, '00154', 0.015337187775203575]
00008;[44, '00068', 0.015065796968993657]
00008;[45, '00106', 0.01469619631488641]
00008;[46, '00052', 0.013703582988841344]
00008;[47, '00164', 0.013573212289229324]
00008;[48, '00138', 0.013536424769391948]
00008;[49, '00063', 0.013518857051980825]
00008;[50, '00161', 0.01290625406132904]
00008;[51, '00105', 0.012398934322162585]
00008;[52, '00053', 0.0121418698642953]
00008;[53, '00062', 0.01177844833454374]
00008;[54, '00134', 0.011595634587989463]
00008;[55, '00136', 0.011403510341715266]
00008;[56, '00115', 0.011303881530773134]
00008;[57, '00004', 0.011264763048519004]
00008;[58, '00121', 0.010940806670592152]
00008;[59, '00065', 0.010898429347248396]
00008;[60, '00085', 0.010794914795359864]
00008;[61, '00049', 0.010763767794904287]
00008;[62, '00077', 0.010667756739200743]
00008;[63, '00018', 0.0105772270771894]
00008;[64, '00137', 0.010528761679508057]
00008;[65, '00102', 0.01051943575113563]
00008;[66, '00019', 0.010062893411924097]
00009;[1, '00063', 0.16968294578570983]
00009;[2, '00099', 0.1679978135346164]
00009;[3, '00059', 0.12213820580538144]
00009;[4, '00165', 0.12087471985479101]
00009;[5, '00091', 0.09207272062937286]
00009;[6, '00126', 0.09095996653337696]
00009;[7, '00157', 0.08788601812200243]
00009;[8, '00046', 0.08337182599359162]
00009;[9, '00098', 0.06676858545238373]
00009;[10, '00072', 0.058444120134981827]
00009;[11, '00076', 0.05226749639898175]
00009;[12, '00117', 0.051674576940287154]
00009;[13, '00069', 0.0514301896418938]
00009;[14, '00149', 0.04162997431171825]
00009;[15, '00120', 0.04122948592197637]
00009;[16, '00067', 0.03871691575576186]
00009;[17, '00042', 0.035587962846592464]
00009;[18, '00044', 0.032586250315072465]
00009;[19, '00009', 0.029853826916301462]
00009;[20, '00167', 0.029680403370148285]
00009;[21, '00158', 0.028258995506176828]
00009;[22, '00096', 0.026601691724700297]
00009;[23, '00082', 0.02441127486017547]
00009;[24, '00014', 0.02423793848629889]
00009;[25, '00029', 0.024085240811546983]
00009;[26, '00026', 0.023343442680139576]
00009;[27, '00136', 0.02161276855336222]
00009;[28, '00041', 0.021003811793856932]
00009;[29, '00002', 0.020451415487840716]
00009;[30, '00103', 0.01978983141213182]
00009;[31, '00039', 0.019742770085139028]
00009;[32, '00081', 0.019600638785453924]
00009;[33, '00146', 0.01919318210655007]
00009;[34, '00007', 0.0189435670740315]
00009;[35, '00061', 0.01801500180370537]
00009;[36, '00060', 0.01771704961373101]
00009;[37, '00122', 0.01675768279750268]
00009;[38, '00037', 0.015232792354840688]
00009;[39, '00043', 0.014139231554964918]
00009;[40, '00018', 0.01405302036747573]
00009;[41, '00086', 0.010510032201903084]
00010;[1, '00135', 0.10984005540110851]
00010;[2, '00157', 0.10906536666745223]
00010;[3, '00081', 0.09830904126170767]
00010;[4, '00162', 0.09189228077838416]
00010;[5, '00046', 0.08316228538991237]
00010;[6, '00153', 0.08218057680333313]
00010;[7, '00139', 0.06996242809655555]
00010;[8, '00043', 0.06554208644008323]
00010;[9, '00126', 0.06176545497861408]
00010;[10, '00049', 0.04764500534701068]
00010;[11, '00027', 0.0475655853141848]
00010;[12, '00165', 0.04693478440007896]
00010;[13, '00146', 0.04631126387668823]
00010;[14, '00148', 0.043389135475223634]
00010;[15, '00123', 0.04308366127302155]
00010;[16, '00093', 0.04201448447333548]
00010;[17, '00098', 0.04054282069375541]
00010;[18, '00031', 0.039650298502631166]
00010;[19, '00090', 0.03886137756121871]
00010;[20, '00067', 0.0388152076733708]
00010;[21, '00086', 0.038022877174365984]
00010;[22, '00008', 0.037813569477709384]
00010;[23, '00159', 0.037145475316654464]
00010;[24, '00061', 0.036212639204280556]
00010;[25, '00019', 0.03565235263873053]
00010;[26, '00163', 0.03452202795760387]
00010;[27, '00091', 0.030272877583630946]
00010;[28, '00010', 0.030230078359167394]
00010;[29, '00042', 0.03008704536968766]
00010;[30, '00060', 0.02850898516296675]
00010;[31, '00051', 0.026766199620626804]
00010;[32, '00167', 0.023538892157593073]
00010;[33, '00058', 0.023424917114773403]
00010;[34, '00064', 0.022467653428014343]
00010;[35, '00161', 0.022421483671740326]
00010;[36, '00113', 0.02239722907882789]
00010;[37, '00074', 0.022210727276554407]
00010;[38, '00068', 0.021825149587535952]
00010;[39, '00075', 0.02157881761910719]
00010;[40, '00096', 0.020402169203228984]
00010;[41, '00156', 0.0201614483202108]
00010;[42, '00151', 0.020134181378804288]
00010;[43, '00013', 0.019290708260678704]
00010;[44, '00021', 0.019095614097922837]
00010;[45, '00154', 0.018960943539680756]
00010;[46, '00092', 0.018821520751807326]
00010;[47, '00015', 0.01835436162469892]
00010;[48, '00130', 0.01833389895744299]
00010;[49, '00052', 0.01823572494603178]
00010;[50, '00026', 0.017637315447561922]
00010;[51, '00005', 0.017383081074270727]
00010;[52, '00053', 0.017086007300546355]
00010;[53, '00050', 0.016998274311152313]
00010;[54, '00119', 0.01685229798704567]
00010;[55, '00022', 0.01658721228261146]
00010;[56, '00110', 0.016471380507005716]
00010;[57, '00155', 0.016283513599337964]
00010;[58, '00084', 0.016277112495561793]
00010;[59, '00109', 0.016111690895886283]
00010;[60, '00136', 0.01584984587086832]
00010;[61, '00072', 0.015577744848606141]
00010;[62, '00160', 0.015341353295043797]
00010;[63, '00080', 0.015268097972531912]
00010;[64, '00124', 0.015219335299204675]
00010;[65, '00106', 0.01492497630412236]
00010;[66, '00082', 0.01491685972371809]
00010;[67, '00085', 0.014820564878846802]
00010;[68, '00003', 0.014623213974563667]
00010;[69, '00012', 0.014621326195334735]
00010;[70, '00166', 0.014490592717024268]
00010;[71, '00108', 0.014229501802787795]
00010;[72, '00040', 0.013935271091152153]
00010;[73, '00164', 0.0135036844614292]
00010;[74, '00065', 0.013465707560315747]
00010;[75, '00069', 0.013406432465382171]
00010;[76, '00088', 0.013315737759531363]
00010;[77, '00001', 0.013170052073867653]
00010;[78, '00034', 0.013163634135225387]
00010;[79, '00059', 0.012922997684263245]
00010;[80, '00137', 0.012875388833212636]
00010;[81, '00047', 0.012838942768843842]
00010;[82, '00140', 0.012668479442032322]
00010;[83, '00077', 0.012561362626363695]
00010;[84, '00125', 0.012413304217210883]
00010;[85, '00004', 0.0122028020308355]
00010;[86, '00147', 0.011814021361624287]
00010;[87, '00083', 0.011748197393298106]
00010;[88, '00018', 0.011611444253793504]
00010;[89, '00011', 0.011570630428331632]
00010;[90, '00095', 0.011478072599035499]
00010;[91, '00143', 0.011350256556500063]
00010;[92, '00063', 0.011340485052038184]
00010;[93, '00107', 0.011236650453294422]
00010;[94, '00062', 0.011085688634786588]
00010;[95, '00134', 0.010906683955690577]
00010;[96, '00102', 0.010562400731180139]
00010;[97, '00149', 0.010556090106601461]
00010;[98, '00150', 0.010423083947461931]
00010;[99, '00111', 0.01036458124520434]
00010;[100, '00006', 0.010184904914049164]
00011;[1, '00096', 0.1746349052759012]
00011;[2, '00042', 0.11155758347424548]
00011;[3, '00099', 0.10032188946997554]
00011;[4, '00010', 0.08269585059088623]
00011;[5, '00016', 0.07099259037285854]
00011;[6, '00072', 0.06454267592055529]
00011;[7, '00097', 0.062364208369427715]
00011;[8, '00012', 0.05999121701992339]
00011;[9, '00117', 0.05705826235461131]
00011;[10, '00148', 0.05605495711069015]
00011;[11, '00158', 0.0558233300161738]
00011;[12, '00056', 0.04879424174984785]
00011;[13, '00035', 0.04829138501978328]
00011;[14, '00033', 0.04589279131367401]
00011;[15, '00014', 0.04353343719462509]
00011;[16, '00038', 0.04155129011095211]
00011;[17, '00037', 0.028861498486713676]
00011;[18, '00071', 0.02012341069666758]
00011;[19, '00054', 0.015764930285301237]
00011;[20, '00028', 0.015445524178464494]
00011;[21, '00167', 0.015227930018347758]
00011;[22, '00026', 0.015032968531921511]
00011;[23, '00068', 0.014364876322569801]
00011;[24, '00151', 0.013479889473087548]
00011;[25, '00160', 0.013211521253176463]
00011;[26, '00164', 0.012941732603727473]
00011;[27, '00063', 0.01288990618776252]
00011;[28, '00080', 0.012884682630127087]
00011;[29, '00119', 0.012834042944545288]
00011;[30, '00154', 0.012758062585128939]
00011;[31, '00161', 0.012305803918651886]
00011;[32, '00106', 0.01204523457341973]
00011;[33, '00053', 0.011576981907050735]
00011;[34, '00062', 0.011230468188686922]
00011;[35, '00136', 0.010872973798798473]
00011;[36, '00004', 0.010740681580142035]
00011;[37, '00138', 0.01049478056202409]
00011;[38, '00105', 0.01048997366675796]
00011;[39, '00085', 0.010292692531776587]
00011;[40, '00049', 0.010262994613353539]
00011;[41, '00052', 0.010038373830596211]
00012;[1, '00032', 0.1999943440394179]
